Age,Income,EmploymentYears,HomeOwnership,CreditScore,DebtToIncomeRatio,PaymentHistory,LoanAmount,LoanPurpose,Default
36,29700.0,9.2,MORTGAGE,626,0.24,2,5300.0,HOME_IMPROVEMENT,0
47,29200.0,12.2,OWN,703,0.163,2,3300.0,DEBT_CONSOLIDATION,0
31,83800.0,0.5,OWN,778,0.379,1,32600.0,DEBT_CONSOLIDATION,0
37,42100.0,1.1,OWN,546,0.211,4,11600.0,EDUCATION,1
66,135100.0,16.1,MORTGAGE,818,0.29,0,21400.0,EDUCATION,0
42,49100.0,1.8,OWN,730,0.181,0,19100.0,VENTURE,0
57,23500.0,18.6,MORTGAGE,740,0.42,1,1500.0,VENTURE,0
41,35000.0,1.7,MORTGAGE,734,0.348,3,3900.0,DEBT_CONSOLIDATION,0
31,52000.0,2.6,RENT,627,0.282,1,9400.0,EDUCATION,0
43,63400.0,0.7,MORTGAGE,649,0.499,2,4000.0,DEBT_CONSOLIDATION,0
55,30000.0,8.3,OWN,714,0.316,0,12000.0,PERSONAL,0
40,65100.0,7.4,OTHER,640,0.471,2,15400.0,HOME_IMPROVEMENT,0
39,74400.0,4.9,OWN,678,0.528,1,5700.0,HOME_IMPROVEMENT,1
65,35600.0,16.6,MORTGAGE,606,0.551,1,4300.0,EDUCATION,0
74,131200.0,20.8,RENT,721,0.547,3,20400.0,HOME_IMPROVEMENT,0
36,37600.0,6.9,MORTGAGE,648,0.523,2,11200.0,DEBT_CONSOLIDATION,1
63,29700.0,13.0,MORTGAGE,627,0.554,2,4300.0,DEBT_CONSOLIDATION,1
68,22800.0,13.2,MORTGAGE,593,0.412,0,3400.0,DEBT_CONSOLIDATION,1
20,90200.0,0.3,OWN,606,0.36,1,23000.0,HOME_IMPROVEMENT,0
59,49600.0,8.4,MORTGAGE,554,0.336,1,1900.0,PERSONAL,0
36,38600.0,4.0,MORTGAGE,693,0.462,1,11300.0,DEBT_CONSOLIDATION,0
26,23500.0,3.3,MORTGAGE,612,0.198,2,5600.0,MEDICAL,0
45,40400.0,1.2,OWN,656,0.359,1,7600.0,EDUCATION,0
37,161300.0,3.8,MORTGAGE,757,0.263,2,20300.0,EDUCATION,0
62,16800.0,22.2,MORTGAGE,650,0.576,3,2300.0,VENTURE,0
24,35700.0,2.4,RENT,647,0.436,2,4200.0,VENTURE,1
31,120100.0,4.7,RENT,655,0.433,2,24500.0,DEBT_CONSOLIDATION,0
26,91500.0,2.2,RENT,683,0.364,0,8100.0,DEBT_CONSOLIDATION,0
72,36900.0,18.9,MORTGAGE,622,0.455,3,8800.0,EDUCATION,1
74,54300.0,18.4,OWN,728,0.375,0,14500.0,EDUCATION,0
36,61800.0,5.2,MORTGAGE,670,0.288,1,11900.0,DEBT_CONSOLIDATION,0
64,52400.0,10.3,MORTGAGE,616,0.318,1,3100.0,VENTURE,0
69,119600.0,15.3,MORTGAGE,632,0.398,2,44900.0,HOME_IMPROVEMENT,0
31,58100.0,1.9,RENT,751,0.396,0,19500.0,DEBT_CONSOLIDATION,0
73,86500.0,3.6,RENT,607,0.151,1,33000.0,MEDICAL,0
55,53700.0,15.2,MORTGAGE,693,0.315,1,8500.0,HOME_IMPROVEMENT,0
70,17700.0,13.0,RENT,698,0.264,1,1200.0,PERSONAL,0
53,27000.0,14.3,MORTGAGE,573,0.352,5,5300.0,VENTURE,0
57,30000.0,9.3,OWN,544,0.444,0,6100.0,HOME_IMPROVEMENT,1
34,43300.0,4.8,MORTGAGE,634,0.227,3,12500.0,PERSONAL,1
47,138600.0,10.0,MORTGAGE,724,0.287,1,37000.0,VENTURE,0
26,58800.0,0.5,RENT,542,0.668,2,10600.0,PERSONAL,1
50,46500.0,4.5,MORTGAGE,590,0.408,1,18200.0,HOME_IMPROVEMENT,0
73,91100.0,7.2,OWN,713,0.254,0,5000.0,MEDICAL,0
69,23700.0,3.7,OWN,574,0.283,2,8700.0,VENTURE,0
42,38400.0,5.8,OWN,741,0.313,0,12100.0,DEBT_CONSOLIDATION,0
31,35600.0,1.2,OTHER,850,0.126,0,8100.0,PERSONAL,0
28,59800.0,0.8,OTHER,594,0.512,1,18500.0,HOME_IMPROVEMENT,1
70,76700.0,1.7,OTHER,777,0.511,1,23400.0,HOME_IMPROVEMENT,0
52,62100.0,5.0,MORTGAGE,686,0.405,1,5000.0,HOME_IMPROVEMENT,1
58,62500.0,10.1,OWN,596,0.097,1,13800.0,VENTURE,0
31,40900.0,3.2,OTHER,787,0.363,0,8200.0,HOME_IMPROVEMENT,1
47,57500.0,2.9,OTHER,692,0.178,0,11900.0,VENTURE,1
58,32200.0,6.5,OWN,755,0.458,0,3000.0,EDUCATION,0
21,68700.0,0.6,RENT,847,0.357,1,11200.0,HOME_IMPROVEMENT,0
21,38200.0,0.5,MORTGAGE,651,0.27,0,8400.0,VENTURE,1
45,28000.0,14.7,RENT,704,0.487,0,8000.0,DEBT_CONSOLIDATION,0
25,50000.0,0.5,OWN,570,0.431,6,9000.0,DEBT_CONSOLIDATION,0
19,18800.0,0.2,RENT,622,0.143,1,5200.0,DEBT_CONSOLIDATION,0
58,102500.0,5.6,OWN,653,0.708,1,25700.0,EDUCATION,0
63,73000.0,6.3,MORTGAGE,676,0.273,1,23900.0,MEDICAL,1
39,58000.0,11.4,MORTGAGE,489,0.216,1,10200.0,DEBT_CONSOLIDATION,1
58,21800.0,5.1,MORTGAGE,783,0.146,1,7700.0,PERSONAL,0
73,34500.0,8.5,MORTGAGE,710,0.259,2,1300.0,DEBT_CONSOLIDATION,0
72,50000.0,5.9,MORTGAGE,701,0.335,0,18100.0,DEBT_CONSOLIDATION,0
33,43000.0,11.1,OWN,823,0.16,0,16400.0,DEBT_CONSOLIDATION,0
46,21100.0,2.8,MORTGAGE,789,0.2,0,4100.0,DEBT_CONSOLIDATION,1
66,25400.0,10.6,OWN,647,0.098,0,9700.0,DEBT_CONSOLIDATION,1
65,42600.0,11.4,OWN,614,0.402,1,14900.0,MEDICAL,0
47,25800.0,1.4,MORTGAGE,709,0.192,2,1500.0,DEBT_CONSOLIDATION,0
29,97300.0,5.0,OWN,784,0.515,0,25700.0,VENTURE,0
52,62800.0,14.8,OTHER,648,0.276,0,23100.0,EDUCATION,1
28,32800.0,3.1,RENT,731,0.486,0,3500.0,EDUCATION,1
63,88000.0,10.1,RENT,796,0.347,1,32500.0,DEBT_CONSOLIDATION,0
67,79500.0,10.1,MORTGAGE,739,0.649,0,7400.0,VENTURE,0
38,56600.0,1.1,OWN,532,0.264,3,14700.0,VENTURE,0
38,48100.0,7.7,OTHER,564,0.246,3,7900.0,PERSONAL,1
22,42200.0,0.4,OWN,818,0.291,0,9700.0,EDUCATION,0
65,37400.0,1.9,RENT,668,0.227,1,4900.0,PERSONAL,0
37,25100.0,5.8,OWN,686,0.167,2,4700.0,DEBT_CONSOLIDATION,1
54,105300.0,1.8,MORTGAGE,705,0.182,1,21700.0,VENTURE,0
20,37800.0,1.0,MORTGAGE,774,0.354,0,8100.0,PERSONAL,0
61,49700.0,1.3,RENT,597,0.189,3,19800.0,HOME_IMPROVEMENT,1
50,31100.0,2.7,OWN,626,0.532,1,10800.0,MEDICAL,0
70,43100.0,23.9,MORTGAGE,579,0.286,4,3400.0,PERSONAL,0
26,203900.0,0.5,RENT,494,0.541,5,48100.0,PERSONAL,1
26,34100.0,0.9,OWN,692,0.445,1,8200.0,HOME_IMPROVEMENT,0
21,101100.0,1.0,OWN,590,0.183,2,25100.0,DEBT_CONSOLIDATION,0
52,48300.0,4.8,OWN,737,0.467,2,6100.0,HOME_IMPROVEMENT,0
34,68900.0,2.3,MORTGAGE,611,0.204,0,9000.0,DEBT_CONSOLIDATION,0
51,91300.0,9.7,RENT,552,0.084,3,5900.0,HOME_IMPROVEMENT,1
41,56200.0,2.3,OTHER,744,0.287,2,18800.0,DEBT_CONSOLIDATION,1
49,41100.0,6.0,MORTGAGE,701,0.596,1,8500.0,PERSONAL,0
18,44700.0,0.0,OWN,646,0.258,1,2600.0,EDUCATION,0
25,45400.0,1.5,MORTGAGE,651,0.252,0,8600.0,DEBT_CONSOLIDATION,1
62,124500.0,4.6,OWN,708,0.399,0,17600.0,HOME_IMPROVEMENT,0
40,23300.0,4.4,MORTGAGE,796,0.183,0,6700.0,DEBT_CONSOLIDATION,0
64,20200.0,19.9,MORTGAGE,692,0.627,0,2300.0,PERSONAL,0
57,20900.0,2.4,OWN,697,0.117,1,7900.0,HOME_IMPROVEMENT,0
29,31400.0,5.7,MORTGAGE,623,0.318,1,10000.0,EDUCATION,0
71,69600.0,2.7,OTHER,641,0.319,1,11500.0,HOME_IMPROVEMENT,1
29,71700.0,0.2,RENT,394,0.149,3,6200.0,PERSONAL,1
63,36200.0,15.9,MORTGAGE,584,0.149,1,11300.0,PERSONAL,0
64,48300.0,8.1,MORTGAGE,574,0.202,2,3200.0,HOME_IMPROVEMENT,0
32,28100.0,1.1,MORTGAGE,572,0.277,3,1900.0,HOME_IMPROVEMENT,1
58,29400.0,17.2,RENT,629,0.657,0,8300.0,VENTURE,1
36,65500.0,1.0,OTHER,637,0.335,4,6000.0,HOME_IMPROVEMENT,1
43,82800.0,10.9,RENT,574,0.268,3,21700.0,PERSONAL,1
69,38600.0,12.9,MORTGAGE,760,0.445,0,6100.0,VENTURE,0
46,111000.0,10.4,OWN,707,0.375,0,5200.0,VENTURE,0
39,79400.0,2.6,OTHER,676,0.158,1,20200.0,HOME_IMPROVEMENT,1
57,108600.0,21.4,RENT,711,0.236,0,28400.0,EDUCATION,0
38,42200.0,1.5,RENT,522,0.246,3,9600.0,PERSONAL,1
68,104900.0,16.1,MORTGAGE,520,0.5,4,15300.0,DEBT_CONSOLIDATION,1
55,145800.0,6.8,MORTGAGE,757,0.366,0,45800.0,MEDICAL,0
37,39900.0,3.4,OWN,850,0.265,0,11200.0,DEBT_CONSOLIDATION,0
74,45400.0,14.2,RENT,664,0.243,2,10500.0,EDUCATION,0
46,30500.0,9.3,RENT,840,0.488,1,6400.0,EDUCATION,0
68,27700.0,3.6,MORTGAGE,660,0.386,1,9500.0,DEBT_CONSOLIDATION,1
21,27800.0,0.2,MORTGAGE,603,0.215,2,10700.0,VENTURE,0
72,32700.0,25.7,OWN,738,0.169,2,7700.0,DEBT_CONSOLIDATION,0
24,56200.0,2.2,MORTGAGE,487,0.231,2,2100.0,VENTURE,1
45,33400.0,6.6,MORTGAGE,613,0.342,1,7100.0,EDUCATION,0
45,55400.0,11.6,MORTGAGE,593,0.284,3,14700.0,VENTURE,0
21,56000.0,0.6,MORTGAGE,564,0.491,1,18500.0,MEDICAL,0
39,38800.0,4.0,MORTGAGE,620,0.204,3,5500.0,PERSONAL,0
29,47500.0,2.9,RENT,683,0.399,4,13200.0,HOME_IMPROVEMENT,1
62,37600.0,4.3,MORTGAGE,764,0.055,2,1600.0,DEBT_CONSOLIDATION,0
20,42000.0,1.0,RENT,743,0.35,1,6600.0,MEDICAL,1
39,32700.0,1.6,MORTGAGE,532,0.241,3,4600.0,PERSONAL,1
61,51100.0,1.5,RENT,843,0.184,1,2700.0,VENTURE,0
19,36300.0,0.2,RENT,759,0.593,0,10500.0,PERSONAL,0
41,27400.0,9.6,OWN,663,0.347,2,4700.0,VENTURE,1
51,66000.0,1.3,MORTGAGE,767,0.776,0,6500.0,HOME_IMPROVEMENT,0
44,67100.0,1.6,OWN,586,0.248,1,4800.0,VENTURE,1
72,85500.0,3.1,MORTGAGE,727,0.569,0,31000.0,HOME_IMPROVEMENT,1
58,29400.0,12.4,OWN,505,0.193,2,2500.0,DEBT_CONSOLIDATION,1
18,38500.0,0.0,MORTGAGE,635,0.349,1,13500.0,DEBT_CONSOLIDATION,0
25,55000.0,1.4,RENT,769,0.105,0,11900.0,MEDICAL,0
40,38100.0,1.3,MORTGAGE,623,0.324,1,1400.0,VENTURE,1
55,65200.0,5.3,MORTGAGE,626,0.412,3,25000.0,HOME_IMPROVEMENT,1
23,62900.0,1.2,OWN,611,0.152,3,14400.0,DEBT_CONSOLIDATION,0
39,62300.0,1.4,OWN,644,0.423,1,8600.0,DEBT_CONSOLIDATION,0
42,101700.0,4.5,MORTGAGE,579,0.585,1,11600.0,DEBT_CONSOLIDATION,1
35,67600.0,2.5,OWN,786,0.302,1,9300.0,PERSONAL,0
34,52900.0,5.2,RENT,564,0.25,2,5300.0,HOME_IMPROVEMENT,1
29,44500.0,5.2,MORTGAGE,685,0.366,1,5100.0,HOME_IMPROVEMENT,0
23,46100.0,1.9,MORTGAGE,727,0.399,1,7600.0,EDUCATION,0
43,28800.0,2.0,OWN,601,0.331,1,6500.0,PERSONAL,1
44,20300.0,5.2,MORTGAGE,543,0.254,0,6200.0,HOME_IMPROVEMENT,1
25,61800.0,0.5,RENT,613,0.216,3,8200.0,VENTURE,0
36,90400.0,3.8,OTHER,628,0.219,1,5800.0,DEBT_CONSOLIDATION,0
59,41600.0,14.1,OWN,733,0.327,0,1300.0,HOME_IMPROVEMENT,0
18,108400.0,0.0,RENT,648,0.34,1,16800.0,HOME_IMPROVEMENT,0
74,44900.0,42.6,MORTGAGE,660,0.345,2,14400.0,MEDICAL,1
46,18500.0,11.3,MORTGAGE,547,0.129,1,3100.0,PERSONAL,1
62,77600.0,28.6,MORTGAGE,644,0.238,0,7500.0,PERSONAL,1
66,38600.0,4.5,OTHER,774,0.218,0,14200.0,EDUCATION,0
52,81200.0,14.0,OWN,747,0.615,3,21800.0,HOME_IMPROVEMENT,1
57,25900.0,3.8,OWN,619,0.275,0,10100.0,VENTURE,0
31,60200.0,0.8,MORTGAGE,726,0.558,1,13900.0,DEBT_CONSOLIDATION,0
52,32900.0,2.7,RENT,648,0.338,1,7600.0,EDUCATION,1
65,54200.0,10.8,MORTGAGE,700,0.225,2,21100.0,DEBT_CONSOLIDATION,1
62,71900.0,13.3,MORTGAGE,636,0.553,0,18000.0,EDUCATION,0
37,64000.0,3.2,OTHER,582,0.292,3,13700.0,DEBT_CONSOLIDATION,0
73,50800.0,5.5,OTHER,578,0.356,3,5600.0,HOME_IMPROVEMENT,1
66,24600.0,6.9,RENT,702,0.459,3,4400.0,HOME_IMPROVEMENT,0
30,70600.0,6.4,RENT,448,0.313,1,16300.0,DEBT_CONSOLIDATION,1
55,82100.0,0.6,RENT,745,0.212,0,19000.0,VENTURE,0
66,29100.0,13.7,MORTGAGE,640,0.384,1,5800.0,PERSONAL,0
63,31300.0,8.7,OWN,608,0.41,0,8900.0,PERSONAL,0
66,83800.0,15.4,MORTGAGE,739,0.139,1,6100.0,MEDICAL,0
25,44200.0,0.7,OTHER,438,0.553,0,15500.0,DEBT_CONSOLIDATION,0
60,31700.0,23.4,RENT,696,0.361,4,9600.0,HOME_IMPROVEMENT,0
37,56200.0,3.1,OWN,791,0.267,0,18700.0,DEBT_CONSOLIDATION,0
50,35600.0,2.2,OWN,550,0.453,3,1500.0,DEBT_CONSOLIDATION,0
43,53100.0,6.0,RENT,623,0.51,4,16800.0,MEDICAL,0
56,39900.0,10.1,MORTGAGE,696,0.131,2,12100.0,PERSONAL,0
38,41600.0,6.7,MORTGAGE,534,0.119,1,1300.0,DEBT_CONSOLIDATION,1
70,85400.0,8.9,MORTGAGE,679,0.665,1,15900.0,EDUCATION,1
66,15000.0,14.8,OWN,850,0.118,0,2500.0,VENTURE,1
59,64700.0,11.9,RENT,686,0.132,0,7400.0,HOME_IMPROVEMENT,0
60,78600.0,14.8,RENT,683,0.333,2,5800.0,EDUCATION,0
71,35900.0,26.3,OTHER,563,0.199,1,4400.0,DEBT_CONSOLIDATION,1
58,78300.0,2.9,OWN,766,0.527,1,24100.0,HOME_IMPROVEMENT,1
26,30300.0,1.1,RENT,441,0.248,1,11100.0,EDUCATION,1
41,35200.0,4.5,MORTGAGE,657,0.369,0,5600.0,VENTURE,1
54,33300.0,13.1,MORTGAGE,733,0.472,2,4500.0,VENTURE,1
66,78900.0,7.7,MORTGAGE,460,0.237,2,10000.0,EDUCATION,1
58,20500.0,4.9,RENT,498,0.225,1,4800.0,PERSONAL,1
34,111300.0,3.0,MORTGAGE,541,0.459,3,3000.0,EDUCATION,1
41,42100.0,6.1,MORTGAGE,769,0.114,0,10100.0,HOME_IMPROVEMENT,0
38,66700.0,1.6,OTHER,609,0.331,3,24600.0,MEDICAL,1
68,63900.0,10.2,MORTGAGE,731,0.188,0,13100.0,HOME_IMPROVEMENT,0
56,52900.0,10.0,RENT,718,0.505,0,9000.0,PERSONAL,0
72,36300.0,8.5,RENT,527,0.398,2,1500.0,HOME_IMPROVEMENT,1
58,91200.0,14.9,RENT,628,0.542,2,20400.0,PERSONAL,0
56,37900.0,5.1,MORTGAGE,641,0.291,4,2900.0,EDUCATION,0
30,34000.0,4.1,OWN,700,0.457,0,6800.0,EDUCATION,0
28,76000.0,1.4,OTHER,678,0.391,1,10100.0,PERSONAL,1
63,52700.0,6.9,OWN,654,0.301,0,6200.0,DEBT_CONSOLIDATION,1
36,96700.0,7.7,MORTGAGE,753,0.514,0,37100.0,MEDICAL,0
28,47500.0,1.0,OWN,752,0.34,0,15200.0,DEBT_CONSOLIDATION,0
30,35400.0,3.2,OWN,544,0.352,1,2600.0,VENTURE,1
63,56200.0,12.7,MORTGAGE,624,0.148,1,7800.0,MEDICAL,0
62,39200.0,2.4,RENT,662,0.084,0,11300.0,EDUCATION,1
18,35900.0,0.0,MORTGAGE,666,0.518,3,12000.0,DEBT_CONSOLIDATION,0
57,74300.0,6.0,OWN,704,0.379,0,16100.0,HOME_IMPROVEMENT,0
61,122500.0,8.1,MORTGAGE,689,0.475,1,44200.0,DEBT_CONSOLIDATION,0
36,43300.0,2.0,RENT,707,0.492,1,6900.0,PERSONAL,1
29,30100.0,1.0,MORTGAGE,717,0.28,2,1800.0,EDUCATION,0
25,45400.0,1.5,MORTGAGE,637,0.238,1,17200.0,VENTURE,0
25,63400.0,1.8,OWN,633,0.282,0,11100.0,DEBT_CONSOLIDATION,1
70,55800.0,8.1,MORTGAGE,771,0.548,1,1500.0,HOME_IMPROVEMENT,0
62,89100.0,8.4,MORTGAGE,620,0.192,0,25900.0,HOME_IMPROVEMENT,0
29,68400.0,2.1,RENT,719,0.342,1,7600.0,EDUCATION,0
65,28200.0,11.8,MORTGAGE,599,0.333,0,1900.0,MEDICAL,0
50,38300.0,5.3,MORTGAGE,686,0.604,2,13100.0,VENTURE,1
62,24600.0,2.3,MORTGAGE,692,0.215,1,3100.0,HOME_IMPROVEMENT,0
43,86900.0,1.5,MORTGAGE,711,0.467,0,19300.0,PERSONAL,0
56,18100.0,12.6,MORTGAGE,787,0.466,1,4800.0,EDUCATION,0
45,25800.0,0.8,MORTGAGE,580,0.526,1,9800.0,MEDICAL,0
75,38000.0,2.3,MORTGAGE,671,0.244,2,6600.0,PERSONAL,1
22,65000.0,1.7,RENT,712,0.336,0,13500.0,HOME_IMPROVEMENT,0
25,37800.0,0.4,OWN,713,0.324,0,5300.0,DEBT_CONSOLIDATION,0
42,40800.0,3.9,MORTGAGE,635,0.574,1,8100.0,PERSONAL,1
44,41200.0,2.2,MORTGAGE,690,0.268,0,1100.0,EDUCATION,0
63,53400.0,3.6,RENT,658,0.168,1,18500.0,MEDICAL,1
40,26600.0,0.6,RENT,719,0.563,1,1600.0,HOME_IMPROVEMENT,0
47,30500.0,5.1,MORTGAGE,653,0.502,1,3800.0,DEBT_CONSOLIDATION,1
62,113600.0,18.9,MORTGAGE,654,0.503,1,33000.0,VENTURE,0
64,59900.0,2.5,MORTGAGE,681,0.541,4,15700.0,EDUCATION,0
40,71700.0,4.9,OWN,620,0.52,1,21800.0,PERSONAL,1
66,50500.0,11.3,OWN,599,0.21,3,10700.0,HOME_IMPROVEMENT,0
64,45700.0,14.5,RENT,553,0.214,3,17000.0,DEBT_CONSOLIDATION,1
37,61600.0,1.9,RENT,649,0.477,2,23300.0,DEBT_CONSOLIDATION,0
35,70500.0,3.9,RENT,601,0.526,1,21600.0,VENTURE,0
35,74800.0,4.8,MORTGAGE,636,0.65,2,10300.0,EDUCATION,1
19,46000.0,0.4,MORTGAGE,759,0.314,0,1700.0,PERSONAL,0
21,79000.0,0.7,MORTGAGE,638,0.231,3,17800.0,PERSONAL,0
47,15000.0,7.7,MORTGAGE,760,0.275,0,1000.0,MEDICAL,0
50,76600.0,4.0,RENT,690,0.082,0,25000.0,HOME_IMPROVEMENT,1
53,39600.0,1.0,OWN,637,0.283,1,9700.0,EDUCATION,0
35,64600.0,5.0,MORTGAGE,578,0.319,2,16400.0,PERSONAL,1
54,35400.0,1.4,RENT,650,0.183,2,1800.0,VENTURE,0
36,25300.0,4.2,RENT,627,0.482,2,6300.0,DEBT_CONSOLIDATION,0
64,58100.0,2.9,RENT,754,0.377,3,5000.0,PERSONAL,0
45,23100.0,12.1,RENT,817,0.245,0,4300.0,HOME_IMPROVEMENT,1
57,40100.0,13.9,OWN,742,0.085,0,5800.0,VENTURE,0
37,32700.0,4.4,MORTGAGE,600,0.256,2,4000.0,PERSONAL,0
66,44900.0,0.7,OWN,664,0.295,0,8600.0,DEBT_CONSOLIDATION,0
50,73000.0,3.0,MORTGAGE,641,0.176,2,22500.0,VENTURE,1
29,38400.0,2.5,MORTGAGE,612,0.456,1,4300.0,DEBT_CONSOLIDATION,1
75,57400.0,1.9,MORTGAGE,652,0.266,0,12200.0,HOME_IMPROVEMENT,0
68,70900.0,5.5,OTHER,649,0.313,0,10800.0,VENTURE,0
32,36200.0,1.0,MORTGAGE,806,0.118,0,9800.0,PERSONAL,0
58,36400.0,0.3,MORTGAGE,686,0.107,0,8700.0,EDUCATION,1
56,97200.0,7.0,OWN,726,0.489,4,25600.0,DEBT_CONSOLIDATION,1
19,47100.0,0.1,OWN,743,0.286,0,18500.0,DEBT_CONSOLIDATION,0
46,63200.0,6.7,MORTGAGE,720,0.257,1,13300.0,HOME_IMPROVEMENT,0
58,63000.0,12.1,RENT,769,0.183,0,3500.0,DEBT_CONSOLIDATION,0
27,26900.0,2.4,MORTGAGE,630,0.302,1,1400.0,MEDICAL,1
19,33500.0,0.1,RENT,736,0.489,1,1600.0,DEBT_CONSOLIDATION,1
68,59100.0,9.2,MORTGAGE,816,0.107,0,9000.0,MEDICAL,0
28,17400.0,2.1,MORTGAGE,602,0.371,2,5300.0,DEBT_CONSOLIDATION,1
30,44100.0,3.5,MORTGAGE,632,0.351,2,15000.0,DEBT_CONSOLIDATION,0
27,31800.0,1.7,MORTGAGE,626,0.227,4,8000.0,DEBT_CONSOLIDATION,1
31,85400.0,1.3,MORTGAGE,832,0.148,0,16900.0,VENTURE,0
35,58300.0,4.3,MORTGAGE,574,0.18,2,19900.0,PERSONAL,1
68,88900.0,12.7,OWN,668,0.213,3,3000.0,PERSONAL,0
71,48100.0,5.5,RENT,699,0.268,4,6900.0,PERSONAL,1
26,46300.0,2.1,OWN,616,0.269,1,2000.0,DEBT_CONSOLIDATION,1
74,42100.0,2.7,OWN,580,0.422,0,15700.0,VENTURE,0
56,38100.0,0.9,OWN,594,0.262,2,2300.0,HOME_IMPROVEMENT,0
45,187600.0,6.5,MORTGAGE,639,0.239,1,48000.0,EDUCATION,0
20,73400.0,0.8,MORTGAGE,617,0.16,2,21700.0,EDUCATION,0
37,28800.0,3.8,MORTGAGE,775,0.213,2,6200.0,HOME_IMPROVEMENT,0
23,183400.0,0.6,OWN,617,0.451,1,16300.0,HOME_IMPROVEMENT,0
44,40000.0,7.7,OWN,617,0.638,4,9100.0,EDUCATION,0
70,57600.0,21.4,OWN,691,0.218,1,15200.0,MEDICAL,1
19,78400.0,0.6,OWN,683,0.316,3,15600.0,DEBT_CONSOLIDATION,1
46,22700.0,14.4,RENT,405,0.436,3,8400.0,VENTURE,1
55,32400.0,12.1,MORTGAGE,590,0.516,2,2700.0,DEBT_CONSOLIDATION,0
20,111800.0,0.4,MORTGAGE,619,0.329,1,6600.0,PERSONAL,0
33,43800.0,2.0,MORTGAGE,579,0.167,1,13900.0,EDUCATION,0
47,80800.0,4.8,OTHER,736,0.351,1,18600.0,VENTURE,0
57,39100.0,11.5,RENT,540,0.314,2,6900.0,PERSONAL,0
19,46700.0,0.5,RENT,744,0.43,1,15500.0,DEBT_CONSOLIDATION,1
34,119700.0,7.5,OWN,490,0.75,4,45000.0,MEDICAL,0
58,61000.0,5.4,OWN,666,0.619,1,13300.0,EDUCATION,1
29,41300.0,2.4,RENT,785,0.487,1,9800.0,MEDICAL,0
52,34800.0,12.4,OWN,612,0.3,3,1700.0,MEDICAL,0
60,36500.0,12.9,MORTGAGE,661,0.184,2,7800.0,DEBT_CONSOLIDATION,0
18,91200.0,0.0,OWN,742,0.54,1,1700.0,EDUCATION,0
72,71900.0,15.1,OWN,739,0.378,2,12300.0,DEBT_CONSOLIDATION,1
62,27600.0,2.1,OWN,684,0.178,0,10700.0,DEBT_CONSOLIDATION,0
32,51200.0,2.8,MORTGAGE,645,0.514,0,15900.0,DEBT_CONSOLIDATION,1
43,47400.0,4.2,RENT,644,0.431,2,14200.0,VENTURE,1
54,57400.0,3.3,OWN,548,0.397,2,18200.0,MEDICAL,0
38,36300.0,5.3,MORTGAGE,578,0.308,2,12500.0,DEBT_CONSOLIDATION,0
66,84900.0,18.6,MORTGAGE,662,0.083,0,2400.0,DEBT_CONSOLIDATION,0
48,49000.0,6.7,MORTGAGE,681,0.235,1,17400.0,HOME_IMPROVEMENT,0
42,59100.0,1.0,RENT,850,0.271,0,18500.0,HOME_IMPROVEMENT,0
40,33100.0,4.7,RENT,722,0.397,0,9400.0,DEBT_CONSOLIDATION,0
41,34000.0,4.2,OWN,632,0.141,2,6100.0,EDUCATION,0
74,185100.0,22.0,MORTGAGE,700,0.25,1,15700.0,PERSONAL,0
55,120600.0,13.8,RENT,518,0.121,2,10100.0,DEBT_CONSOLIDATION,0
45,47300.0,9.6,MORTGAGE,666,0.244,1,7100.0,HOME_IMPROVEMENT,0
38,105500.0,1.2,OWN,714,0.625,0,37200.0,VENTURE,0
71,89900.0,2.9,MORTGAGE,715,0.753,1,3000.0,DEBT_CONSOLIDATION,1
60,35900.0,1.6,RENT,654,0.203,2,10700.0,PERSONAL,1
35,34100.0,0.2,OTHER,705,0.416,1,2100.0,HOME_IMPROVEMENT,0
53,68500.0,10.8,MORTGAGE,638,0.363,2,4100.0,EDUCATION,1
52,55800.0,3.4,MORTGAGE,691,0.322,1,5300.0,PERSONAL,0
62,40100.0,9.2,MORTGAGE,584,0.114,2,11100.0,EDUCATION,1
72,70300.0,8.7,OWN,569,0.507,1,24100.0,HOME_IMPROVEMENT,1
26,23800.0,0.5,OWN,761,0.153,0,2200.0,PERSONAL,0
70,51900.0,13.6,MORTGAGE,645,0.099,1,5600.0,EDUCATION,0
55,26400.0,10.2,RENT,695,0.304,2,7100.0,DEBT_CONSOLIDATION,0
75,26800.0,25.4,OWN,597,0.259,2,5400.0,DEBT_CONSOLIDATION,0
47,34400.0,1.9,RENT,569,0.441,0,9100.0,VENTURE,0
61,58800.0,8.9,OWN,616,0.377,3,4600.0,EDUCATION,1
51,35000.0,1.3,MORTGAGE,693,0.2,1,7000.0,HOME_IMPROVEMENT,0
49,26700.0,1.7,RENT,494,0.299,2,4300.0,MEDICAL,1
20,62200.0,0.1,OWN,676,0.243,1,11400.0,EDUCATION,0
20,103400.0,0.2,MORTGAGE,714,0.616,0,13000.0,DEBT_CONSOLIDATION,1
45,67500.0,5.8,OWN,589,0.593,4,4700.0,DEBT_CONSOLIDATION,1
61,120700.0,3.9,RENT,679,0.4,1,32500.0,VENTURE,0
32,99200.0,4.0,MORTGAGE,673,0.638,0,26900.0,DEBT_CONSOLIDATION,0
58,38400.0,4.5,OWN,590,0.251,3,4800.0,HOME_IMPROVEMENT,1
